ObjectID,GlobalID,Year,Event Name,Classification Status,Rating Status,Event Type,Initial Data Sources,Location Description,Province,Surveys Completed,Damage,Investigation initiated by NTP,Ground survey completed independently by NTP,Event Description,Web Map Link,Event Sub-Type,Damage Summary,Track Length (km),Maximum Path Width (m),Maximum Wind Speed (km/h),Time (Local),Parent Storm Type,EF-scale DI/DOD,Injuries,Concurrent Event,Unique ID,Mean Motion (from),Day,Month,Time (UTC),Local Time Zone,Fatalities,Damage Cost ($K),Event Summary Map Provided?,x,y
600,45f7f1cd-7950-44b6-83f8-621e99b40da6,2020,Thedford,final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Ontario,"satellite,ground,drone",ef1,yes,yes,"Damage was reported to structures and trees south of Thedford. An NTP ground and drone survey was completed on July 22, 2020. Damage was assessed as EF1, with an estimated max. wind speed of 155 km/h, track length of 15.5 km and max. path width of 160 m. Tornado motion was from the WNW (approx. 285 degrees). Satellite imagery review revealed some crop damage along the tornado track.",https://westernu.maps.arcgis.com/apps/opsdashboard/index.html#/d26b8c871bee41e3a09d461a38fb0f2f,,,15.5,160,155,1044,QLCS,SBO/DOD-6 (EXP),,N/A,,285,19,7,1444,EDT,0,,Yes,-81.9589999999999,43.1251
601,74ea7d48-a985-4c7b-8a81-bb8fa02a3426,2020,Woodstock,final_classification_completed,final_rating_completed,unclassified_wind_damage,"twitter_eg_ntp_hashtag,other",Damage area,Ontario,satellite,ef0,yes,,Minor localized structural damage reported in the Woodstock area following a storm passing through. Satellite imagery review revealed no visible damage. Assessed as unclassified wind damage.,,,,,,125,1150,QLCS,SBO/DOD-4 (LB),,N/A,,,19,7,1550,EDT,,,No,-80.7048,43.1490000000001
603,fc34fc72-6fcf-4b9b-8f01-9bb9989a5170,2020,Lamont,final_classification_completed,final_rating_completed,downburst,twitter_eg_ntp_hashtag,Damage area,Alberta,satellite,ef1,,,"Structural and tree damage reported in the Lamont and Bruderheim areas after a storm passed through the area. Event assessed as a downburst, causing EF1 damage (estimated max. wind speed of 155 km/h). Satellite imagery review did not reveal any visible damage.",,,,,,155,1745,QLCS,MBS/DOD-3 (EXP),,N/A,,,23,7,2345,MDT,,,No,-112.779,53.753
604,483ac3af-8cf1-4cd7-8530-184315cc3ef8,2020,Kasabonika,final_classification_completed,final_rating_completed,downburst,storm_track_of_interest_eg_base,Damage area,Ontario,satellite,ef1,yes,,"Tree damage discovered during satellite imagery review of a storm track of interest. Event assessed as an EF1 downburst, with estimated max. wind speed of 145 km/h.",,,,,,145,1415,,C-T/DOD-5 (LB),,N/A,,,17,6,1815,EDT,,,No,-88.3199999999999,53.2880000000001
609,566d1a13-216b-4576-8a48-5f7a531ef570,2020,Ceylon,final_classification_completed,final_rating_completed,downburst,twitter_eg_ntp_hashtag,Damage area,Saskatchewan,satellite,ef0,yes,,"Structural damage reported in the Ceylon area following a storm passing through the area.  Event assessed as a downburst, causing EF0 damage (estimated max. wind speed of 90 km/h). Satellite imagery review did not reveal any visible damage",,,,,,90,2000,QLCS,C-FSGB/DOD-1 (EXP),,N/A,,,23,7,200,CST,,,No,-104.567,49.4640000000001
610,3049f89c-66d0-41cd-85f0-4ac605cfc2ad,2020,Delta,final_classification_completed,final_rating_completed,downburst,"facebook_eg_instant_weather,media_article_eg_stratford_beac",Damage area,Ontario,satellite,ef0,yes,,Tree damage reported at Lower Beverly Lake Park in the Delta area. Satellite imagery review did not reveal any visible damage. Event assessed as an EF0 downburst.,,,,,,95,1700,QLCS,C-T/DOD-3 (LB+),,N/A,,,27,6,2100,EDT,,,No,-76.1283,44.6079
611,f7cd048d-a3a2-450b-8bf5-265fc26b8d8c,2020,Sainte-Sabine-de-Bellechasse,final_classification_completed,final_rating_completed,tornado_over_land,eccc_eg_forwarded_report,Estimated tornado location,Quebec,satellite,default_ef0,,,"Witness captured a photo of a tornado in the Sainte-Sabine-de-Bellechasse area. With no damage reported or visible during satellite imagery review, event assessed as default EF0.",,,,,,,1930,Landspout,,,N/A,,,23,7,2330,EDT,0,,No,-70.3,46.4800000000001
612,707febf5-bf59-423b-8e33-cae2c0568182,2020,Saint-Mathias-de-Bonneterre,final_classification_completed,final_rating_completed,tornado_over_land,eccc_eg_forwarded_report,Start of damage track,Quebec,satellite,ef1,,,"Damage was reported to structures and trees following a storm passing through the area. Satellite imagery review of the storm track revealed a tornado damage path through forested areas. Damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of 4.1 km and max. path width of 220 m. Tornado motion was from the WSW (approx. 255 degrees). ",,,,4.1,220,145,1530,Supercell,C-T/DOD-5 (LB),,N/A,,255,27,7,1930,EDT,0,,No,-71.4322,45.3028
613,714ce198-2247-4899-814e-d484002dcc66,2020,Saint-Roch-de-Mekinac,final_classification_completed,final_rating_completed,tornado_over_land,eccc_eg_forwarded_report,Estimated tornado location,Quebec,satellite,default_ef0,,,"Witness captured a photo of a tornado in the Saint-Roch-de-Mekinac area. A report of weak tree damage in La Maurice National Park was shared with ECCC, however NTP was unable to confirm details and satellite imagery review revealed no visible damage. Event assessed as default EF0.",,,,,,,1230,Landspout,,,N/A,,,27,7,1630,EDT,0,,No,-72.8,46.8000000000001
614,aef875ed-c679-494d-83af-3156bb26d77d,2020,Camden East,final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,other",Start of damage track,Ontario,satellite,ef1,,,"Structural and tree damage was reported in Camden East following a storm passing through the area. Satellite imagery review revealed visible tree damage within the tornado path. Damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of 2.6 km and max. path width of 110 m. Tornado motion was from the SW (approx. 215 degrees).",,,,2.6,110,145,1434,QLCS,C-T/DOD-5 (LB),,N/A,,215,2,8,1834,EDT,0,,No,-76.8355999999999,44.3328000000001
615,00e20d08-1a59-4e74-8599-08fe6ad8e22a,2020,Kinmount,final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Ontario,satellite,ef2,,,"Structural and tree damage was reported in Kinmount following a storm passing through the area. Drone footage was shared with NTP, which captured imagery of the tornado damage path (also visible during satellite imagery review). Damage assessed as EF2, with an estimated max. wind speed of 190 km/h, track length of 2.0 km and max. path width of 270 m. Tornado motion was from the SW (approx. 235 degrees).",,,,2,270,190,1700,QLCS,C-T/DOD-6 (LB),,N/A,,235,2,8,2100,EDT,0,,No,-78.6575,44.7745
616,d999a1db-9167-4cae-8297-cd949df7f71c,2020,Oxford Mills,final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Ontario,satellite,ef0,,,"Witness captured video of a tornado southwest of Oxford Mills, where weak tree and crop damage and tossed debris was reported. Damage assessed as EF0, with max. wind speed of 95 km/h. Based on witness and damage reports, track length estimated to be approx. 0.3 km, with max. path width of 20 m. Tornado motion was from the W (approx. 275 degrees). Satellite imagery review did not reveal visible damage.",,,,0.3,20,95,1630,Supercell,C-T/DOD-3 (LB+),,N/A,,275,2,8,2030,EDT,0,,No,-75.701,44.9505
617,1888ee82-13d2-4516-8cdd-67ef813324dc,2020,Dublin,final_classification_completed,final_rating_completed,non_tornadic_vortex,twitter_eg_ntp_hashtag,Estimated event location,Ontario,"satellite,ground",negligible_none,yes,,"Witness reported a tornado near Dublin (in the Mitchell area) and related weak damage. Upon review of video, NTP assessed event as a non-tornadic vortex (sub-tornadic vortex). An NTP ground survey team searched the area on August 5, 2020, but did not discover any evidence of wind damage. Satellite imagery review revealed no visible damage. ",,sub_tornadic_vortex,,,,,1250,,,,N/A,,,3,8,1650,EDT,,,No,-81.26,43.49
618,71adc56c-c916-4e48-8a6f-7de5fdb910fd,2020,Palmerston,final_classification_completed,final_rating_completed,tornado_over_land,"ntp_web_form_eg_uwocantp,facebook_eg_instant_weather",Start of damage track,Ontario,"satellite,ground,drone",ef0,yes,yes,"Weak tree damage was reported in Palmerston after a storm passed through the area. An NTP ground and drone survey was completed August 5, 2020. Damage assessed as EF0, with an estimated max. wind speed of 115 km/h, track length of 1.11 km and max. path width of 200 m. Tornado motion was from the NW (approx. 310 degrees). It should be noted that while the data gathered supports the event classification as a tornado, initial review of evidence could not rule out a gustnado as a possible cause of the weak damage occurring over a relatively short distance. Satellite imagery review did not reveal any visible damage.",https://westernu.maps.arcgis.com/apps/opsdashboard/index.html#/c1b6dd0061614b42b8a20ba1e98207bc,,,1.11,200,115,1547,Hybrid,C-T/DOD-3 (EXP),,N/A,,310,4,8,1947,EDT,0,,Yes,-80.8498999999999,43.8393
619,393a8e78-4ef9-4344-88da-69def14b684e,2020,Estevan,final_classification_completed,final_rating_completed,tornado_over_land,facebook_eg_instant_weather,Estimated tornado location,Saskatchewan,satellite,default_ef0,,,"Witnesses captured video of a tornado west of Estevan. With no damage reported or visible during satellite imagery review, event assessed as default EF0.",,,,,,,1702,Supercell,,,N/A,,,4,8,2302,CST,0,,No,-103.1,49.15
620,c76fb137-3b76-4d15-868f-d1951d78c421,2020,Youngstown,final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,the_weather_network_eg_field_re",Estimated tornado location,Alberta,satellite,default_ef0,,,"Witnesses captured video and photos of a tornado north of Youngstown. With no damage reported or visible during satellite imagery review, event assessed as default EF0.",,,,,,,1810,Supercell,,,N/A,,,3,8,10,MDT,0,,No,-111.12,51.58
621,6906fbaa-6962-4bad-865f-278ca1f0981d,2020,Scarth,final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Manitoba,"satellite,ground,aerial,drone",ef3,,yes,"Witnesses captured video of a tornado near Scarth, south of Virden, where damage to structures, trees and farm equipment was reported. Two fatalities and one injury occurred when two passenger vehicles were also significantly damaged. An NTP ground survey was completed on August 8, 2020. Damage assessed as EF3, with an estimated max. wind speed of 260 km/h. Satellite imagery showed a visible damage track, and aircraft aerial imagery was collected on August 22, 2020. NTP analysis of visible tree and crop damage revealed the tornado track length was 10.6 km and max. path width was 1390 m. Tornado motion was from the WSW (approx. 240 degrees).",https://ntpopendata-westernu.opendata.arcgis.com/apps/scarth-mb-aug-7-2020-event-summary-map/explore,,,10.6,1390,260,1956,Supercell,C-FSGB/DOD-4 (UB),1,N/A,,240,7,8,56,CDT,2,unknown,Yes,-101.0407,49.7372
622,ab3f1c6d-048c-42de-8d0d-5805a34fce15,2020,Alexander,final_classification_completed,final_rating_completed,tornado_over_land,twitter_eg_ntp_hashtag,Start of damage track,Manitoba,satellite,ef0,,,"Witnesses captured video and photos of a tornado southwest of Alexander, MB. Weak tree damage was reported, and satellite imagery review revealed the tornado damage path through cropland. Damage assessed as EF0, with an estimated max. wind speed of 95 km/h, track length of 5.7 km and max. path width of 80 m. Tornado motion was from the WSW (approx. 245 degrees).",,,,5.7,80,95,1742,Supercell,C-T/DOD-3 (LB+),0,N/A,,245,13,8,2242,CDT,0,unknown,No,-100.4047,49.7836
623,ff8b44b5-bf74-4a05-87c5-c80eb7d9e7d3,2020,L. Huron (Point Clark),final_classification_completed,final_rating_completed,tornado_over_water,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated tornado location,Ontario,,default_ef0,,,Witnesses in Point Clark and Kincardine areas captured photos of a tornado over Lake Huron. No damage reported.,,,,,,,1415,,,,N/A,,,16,8,1815,EDT,,,No,-81.8799999999999,44.1000000000001
624,b74fb3f0-170c-4a91-882f-cad056f64713,2020,Fort St. John,final_classification_completed,final_rating_completed,tornado_over_land,"facebook_eg_instant_weather,media_article_eg_stratford_beac",Start of damage track,British Columbia,satellite,ef0,,,"Structural and tree damage reported after a storm passed through Fort St. John. Witnesses also reported several vehicles shifted in driveways and seeing lofted debris. Satellite imagery review did not reveal any visible damage. Event assessed an EF0 tornado, with max. estimated wind speed of 130 km/h, track length of 3.08 km and max. path width of 80 m. Tornado motion was from the ESE (approx. 110 degrees).",,,,3.08,80,130,1956,QLCS,FR12/DOD-4 (LB),,N/A,,110,21,8,256,MST,0,,No,-120.8212,56.2523
625,b3db88c0-4db2-4fba-8a99-8ba9e3e9e909,2020,Shoal Lake,final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Manitoba,satellite,default_ef0,,,"Witnesses reported a tornado and captured video and photos of the associated vortex-funnel cloud aloft southwest of Shoal Lake. Satellite imagery review revealed a 0.48 km long track of crop damage (max. path width of 90 m) in the vicinity. Tornado motion was from the SE (approx. 130 degrees). As no damage reports have been received involving official damage indicators, EF-Scale damage assessment is default EF0.",,,,0.48,90,,1600,Hybrid,,,N/A,,130,21,8,2100,CDT,0,,No,-100.6753,50.3997000000001
626,5ae8c030-49a4-4d37-8238-ad8258c9dd86,2020,Maxville,final_classification_completed,final_rating_completed,non_tornadic_vortex,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated event location,Ontario,satellite,negligible_none,yes,,Witness captured video of a funnel cloud aloft. No evidence of vortex contact with the surface. No damage reported and satellite imagery review of storm track revealed no visible damage.,,vortex_funnel_cloud_aloft,,,,,1855,Supercell,,0,N/A,,,23,8,2255,EDT,0,0,No,-74.8271999999999,45.3061000000001
627,53ff30d8-e0f3-4eac-8b39-d1706289af12,2020,Bay St. George (Stephenville),final_classification_completed,final_rating_completed,tornado_over_water,twitter_eg_ntp_hashtag,Estimated tornado location,Newfoundland and Labrador,,default_ef0,,,Witnesses in Stephenville and surrounding areas captured video of a tornado over Bay St. George. No damage reported.,,,,,,,1430,,,0,N/A,,,24,8,1700,NDT,0,,No,-58.7,48.47
628,338e1687-a116-400a-8e27-67191e3bf742,2020,Fulda,final_classification_completed,final_rating_completed,tornado_over_land,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Saskatchewan,satellite,ef0,,,"Witnesses captured video and photos of a tornado near Fulda (also seen from the Lake Lenore area). Satellite imagery review revealed a damage path through crops, track length of 13.2 km and max. path width of 190 m. Weak tree damage was reported at a property within the damage path was assessed as EF0, with an estimated max. wind speed of 115 km/h. Tornado motion was from the SSW (approx. 195 degrees).",,,,13.2,190,115,1710,Landspout,C-T/DOD-3 (EXP),,N/A,,195,21,8,2310,CST,0,,No,-105.2156,52.2969000000001
629,cddb6889-0ab6-42fc-8827-b47e43db9162,2020,Mount Carmel,final_classification_completed,final_rating_completed,downburst,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Damage area,Ontario,"satellite,ground,drone",ef0,yes,,"Damage reported to structures, trees and crops over a large area starting near Mount Carmel through the Lucan area to Granton. An NTP ground and drone survey was completed July 20, 2020. Event classified as an EF0 downburst with a max. wind speed of 125 km/h, track length of 24.6 km and max. path width of 9.4 km. Satellite imagery review did not reveal any visible damage. (The EF1 Lucan tornado occurred within the overall damage area.)",https://westernu.maps.arcgis.com/apps/opsdashboard/index.html#/2e483c3294b94a6eb8451c4027b74cc2,,,,,125,1100,QLCS,SBO/DOD-5 (LB),,N/A,,,19,7,1500,EDT,,,Yes,-81.5567,43.21
